rule_id,file,line,col,severity,message,spec_ref,impl_id,test_ref,check_method,auto_checkable,fix_status
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,117,0,information,"Include file: ""WdgM_MemMap.h"" not found. [missingInclude]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,120,0,information,"Include file: ""WdgM_MemMap.h"" not found. [missingInclude]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,164,0,information,"Include file: ""WdgM_MemMap.h"" not found. [missingInclude]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,184,0,information,"Include file: ""WdgM_MemMap.h"" not found. [missingInclude]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,918,0,information,"Include file: ""WdgM_MemMap.h"" not found. [missingInclude]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,0,0,information,Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches. [normalCheckLevelMaxBranches],,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,271,0,style,Variable 'WdgM_State' is reassigned a value before the old one has been used. [redundantAssignment],,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,221,0,note,WdgM_State is assigned,,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,271,0,note,WdgM_State is overwritten,,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,272,0,style,Variable 'WdgM_SafetyMagic' is reassigned a value before the old one has been used. [redundantAssignment],,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,270,0,note,WdgM_SafetyMagic is assigned,,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,272,0,note,WdgM_SafetyMagic is overwritten,,,,,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,190,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,286,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,329,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,338,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,385,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,393,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,402,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,449,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,457,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,487,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,513,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,541,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,570,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,617,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,638,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,655,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,677,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,705,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,732,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-8.4,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,745,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-8.4],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,200,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,206,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,214,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,294,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,306,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,346,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,352,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,360,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,411,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,465,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,470,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,495,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,521,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,546,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,551,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,574,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,581,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,624,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,660,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,667,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,683,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,711,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,790,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,795,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,800,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-15.5,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,878,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-15.5],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,197,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'NULL_PTR' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,203,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_UNINIT' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,211,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'E_OK' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,239,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'NULL_PTR' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,243,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_CFG_MAX_SUPERVISED_ENTITIES' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,247,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'enabled' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,291,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_UNINIT' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,343,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_UNINIT' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,349,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_WATCHDOG_MODE_FAST' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,357,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_WATCHDOG_MODE_OFF' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,372,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_WATCHDOG_MODE_OFF' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,408,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_UNINIT' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,418,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'E_OK' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,424,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'aliveCounter' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,433,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'state' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,433,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_SE_STATE_DEACTIVATED' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,463,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_UNINIT' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,468,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'NULL_PTR' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,476,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'E_OK' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,493,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_UNINIT' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,501,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'E_OK' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,519,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_UNINIT' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,527,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'E_OK' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,544,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'NULL_PTR' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,549,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_UNINIT' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,572,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_UNINIT' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,592,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'NULL_PTR' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,599,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_ACTIVE' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,619,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_ACTIVE' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,658,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'NULL_PTR' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,680,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_UNINIT' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,708,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_STATE_UNINIT' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,747,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'NULL_PTR' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,777,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'NULL_PTR' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,788,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_CFG_MAX_SUPERVISED_ENTITIES' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,815,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'deactivated' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,816,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'seId' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,831,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'NULL_PTR' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,838,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'consecutiveErrors' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,838,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'WDGM_CFG_FAILURE_THRESHOLD' is unknown [misra-config]",,,,,True,unresolved
,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,875,0,error,"Because of missing configuration, misra checking is incomplete. There can be false negatives! Variable 'seId' is unknown [misra-config]",,,,,True,unresolved
misra-c2023-20.1,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,117,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.1],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.1,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,120,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.1],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.1,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,164,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.1],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.1,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,184,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.1],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.1,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,918,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.1],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.9,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,34,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.9],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.9,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,38,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.9],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.9,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,42,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.9],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.9,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,196,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.9],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.9,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,290,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.9],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.9,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,342,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.9],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.9,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,371,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.9],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.9,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,407,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.9],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
misra-c2023-20.9,/Users/stefan/.openclaw/workspace/yuleASR/src/bsw/services/wdgm/src/Wdgm.c,462,0,style,misra violation (use --rule-texts=<file> to get proper output) [misra-c2012-20.9],SWE-MISRA-S1,cppcheck,,cppcheck,True,unresolved
